city,date,fare,ride_id
Lake Jonathanshire,2018-01-16 09:27:03,26.27,3267656258507
Jerryton,2018-03-25 12:14:58,9.64,9483701056322
Grahamburgh,2018-02-23 14:58:29,41.98,3687572775641
South Karenland,2018-02-26 20:40:36,35.61,8413974071006
Johnton,2018-04-29 07:50:06,17.89,1266248389669
Justinberg,2018-01-24 19:32:55,38.79,1687190759049
Grahamburgh,2018-02-02 03:52:20,22.53,6583081396582
North Markport,2018-01-17 11:37:05,8.68,0930356390428
Port Samanthamouth,2018-01-01 21:04:01,11.71,1849658808540
West Angela,2018-04-11 06:59:17,29.06,0713854282118
Port David,2018-03-03 11:38:05,13.41,6413543746665
Christopherfurt,2018-02-23 08:31:48,15.61,8295289890035
Lake Scottton,2018-02-27 07:09:55,9.43,8167805104097
Valentineton,2018-01-03 05:56:07,37.4,4181290691140
Jerryton,2018-02-19 13:59:12,21.27,2523553025606
Reynoldsfurt,2018-03-21 17:25:09,11.97,9406113555740
Hurleymouth,2018-02-24 15:39:01,8.33,2051788093690
South Latoya,2018-03-13 01:15:48,16.01,2755056904274
North Jasmine,2018-03-21 18:31:39,39.02,7925529006582
Richardfort,2018-03-16 23:00:51,21.39,0237473464569
Roberthaven,2018-05-03 05:43:29,42.15,2593369705849
South Michelleport,2018-01-05 05:57:54,39.9,6107070834017
Port Johnbury,2018-01-15 18:45:38,40.32,2120999202624
Loganberg,2018-01-31 15:03:08,20.36,1816764262702
Robertport,2018-04-30 23:36:58,14.81,1468741682203
South Michelleport,2018-02-27 02:00:20,10.4,6475102182178
New Jacobville,2018-03-03 05:28:06,41.39,3091545613098
Martinezhaven,2018-04-12 06:49:43,11.55,9306298924624
West Gabriel,2018-04-08 21:34:32,13.31,8629908298269
South Jack,2018-04-10 01:23:02,29.97,6134963889083
New Paulville,2018-01-05 08:35:06,21.57,3713143062176
Royland,2018-01-11 09:50:09,18.42,5578365228841
Roberthaven,2018-01-15 21:25:59,30.42,5912507910247
Justinberg,2018-03-12 16:33:25,24.41,3085648665283
West Angela,2018-02-21 08:28:35,40.55,1832101254162
North Madeline,2018-01-30 18:20:22,16.5,8651911600616
Port Angela,2018-02-03 06:01:25,6.42,9465215247151
North Jason,2018-03-30 06:31:58,12.04,6617567960124
West Patrickchester,2018-04-18 11:41:23,29.12,8009822638677
North Jason,2018-03-27 19:19:33,30.66,3371333703928
West Anthony,2018-02-03 18:24:31,19.66,2909279162533
Liumouth,2018-04-29 19:55:36,32.1,2696753605913
Martinezhaven,2018-04-13 19:46:33,40.2,8856596685853
West Josephberg,2018-01-12 12:45:18,5.77,5094744587526
Simpsonburgh,2018-01-05 16:36:19,39.44,0252491764873
New Paulville,2018-01-05 17:16:21,44.68,3084378770502
Christopherfurt,2018-02-04 12:11:36,41.12,0807740496588
Johnton,2018-03-15 21:16:53,30.27,1604984494757
South Jack,2018-02-06 12:17:53,7.71,6332020411813
Joneschester,2018-03-28 07:41:45,7.56,4606111536146
Lake Danielberg,2018-02-23 13:51:10,9.25,8304102117881
Port Frank,2018-01-18 11:45:12,19.98,4493440036641
Lake Jonathanshire,2018-01-21 12:12:56,37.25,2966536034637
Rogerston,2018-03-07 12:09:53,27.26,9445963524322
South Karenland,2018-01-02 21:27:09,19.57,7272197128628
West Gabriel,2018-01-15 18:25:13,11.71,3842429247256
West Gabriel,2018-01-12 16:34:29,31.98,2986879445341
Robertport,2018-03-17 22:50:46,14.61,8501454819559
West Christopherberg,2018-04-03 12:01:59,33.03,1478762318845
Lake Scottton,2018-04-02 21:10:19,43.2,3927212153065
West Christopherberg,2018-02-07 01:24:59,10.91,3730797143907
West Anthony,2018-04-18 08:11:39,11.2,3221735036264
Robertport,2018-04-16 09:48:39,36.11,5886554503793
Erikaland,2018-03-27 08:27:45,26.25,4808796549026
Williamsview,2018-01-17 04:00:01,32.29,7451578628999
West Robert,2018-01-30 11:32:45,43.02,7200177034430
Hurleymouth,2018-02-06 00:10:22,32.93,4140229588692
New Paulton,2018-02-21 02:37:43,27.56,3954579271309
Deanville,2018-01-07 19:34:44,21.5,9422003641461
Karenside,2018-01-12 01:28:33,37.73,1873045802736
New Paulton,2018-03-12 13:53:39,38.26,0079314274773
Port Samanthamouth,2018-04-09 20:55:32,24.99,6743225912546
South Phillip,2018-05-03 11:43:11,8.3,8580230286693
Lake Danielberg,2018-02-06 04:11:24,29.96,2331999439549
Martinezhaven,2018-02-06 10:58:28,40.29,4665194925087
Pattyland,2018-04-12 11:58:28,28.65,6924230448040
Port Johnbury,2018-02-05 16:04:13,7.44,3008325165012
Richardfort,2018-03-22 04:41:04,16.35,5934239154720
Valentineton,2018-02-17 19:23:20,37.19,5020446269859
Rodneyfort,2018-04-19 09:46:19,35.79,9917197764299
West Christopherberg,2018-04-19 04:53:19,22.86,9748845131381
Valentineton,2018-03-08 07:57:06,43.59,5859669462309
New Jacobville,2018-02-21 08:59:20,40.05,3017975180818
Joneschester,2018-05-05 02:00:02,21.74,2729175742345
Johnton,2018-01-14 10:53:38,19.68,8534361219730
West Heidi,2018-01-29 08:17:02,38.68,4818935872915
West Christopherberg,2018-04-11 14:46:23,4.88,7740852204661
West Angela,2018-03-17 09:42:27,23.45,7766326460678
South Evanton,2018-01-09 15:10:06,40.73,6529652825358
West Gabriel,2018-01-23 05:22:29,40.17,9157930188085
Carriemouth,2018-04-05 02:03:50,38.17,8161204669836
West Ericstad,2018-03-18 15:28:03,23.62,6209238468314
North Jasmine,2018-04-22 15:53:37,6.49,1617288417506
Martinezhaven,2018-04-30 00:42:10,36.07,1517725239558
West Gabriel,2018-02-17 07:39:53,17.03,4385812494114
Liumouth,2018-03-06 04:42:31,37.4,0602124109449
Roberthaven,2018-05-02 21:36:24,21.8,3456705475174
West Angela,2018-02-21 12:29:36,27.68,0791846342132
West Robert,2018-02-01 11:37:56,30.94,0218488354366
Carriemouth,2018-04-27 20:41:36,8.28,0451752270898
North Jason,2018-01-08 23:32:07,10.74,1777358514662
West Angela,2018-04-13 21:50:59,28.75,3697508187707
Reynoldsfurt,2018-02-03 10:14:24,6.34,5560686093253
Lake Jonathanshire,2018-04-11 21:32:27,22.48,3505458786874
New Kimberlyborough,2018-02-05 11:23:41,18.02,3979116091493
Jerryton,2018-03-23 08:27:26,37.89,4275221969665
Joneschester,2018-03-04 18:00:23,41.65,9830268750819
Lake Jonathanshire,2018-02-16 01:49:45,17.58,3641777572467
Richardfort,2018-01-03 01:06:17,5.32,3268844473610
Deanville,2018-01-29 21:11:43,25.39,9623390811882
Richardfort,2018-03-29 15:16:01,37.76,4802688422688
Royland,2018-03-23 12:21:09,13.7,8505727203359
Jerryton,2018-04-20 18:57:54,29.84,8129673900768
Lake Jonathanshire,2018-01-17 13:15:58,28.42,6544222037368
Karenberg,2018-04-24 12:57:40,34.67,6995539608497
Joneschester,2018-02-17 10:04:23,10.52,3382314791322
Rogerston,2018-02-27 03:58:02,27.4,6535366485146
North Jason,2018-01-11 05:08:48,19.64,6877014281473
Reynoldsfurt,2018-04-11 23:49:34,38.35,6517888893678
Rogerston,2018-01-26 14:42:49,11.13,9117397855777
Grahamburgh,2018-03-11 08:09:20,34.53,1668089072869
Lake Jonathanshire,2018-01-21 09:48:28,22.36,2522096563712
Lake Danielberg,2018-03-05 23:23:36,44.77,0904234510499
Liumouth,2018-01-30 08:51:20,22.9,2852059249491
West Gabriel,2018-01-28 22:22:55,5.58,8437986648490
North Jason,2018-01-24 01:46:56,40.15,6720072772844
West Robert,2018-03-16 16:27:00,42.89,3371305205863
Huntermouth,2018-01-24 17:07:21,42.36,2881099887400
Karenside,2018-01-17 12:18:08,11.6,2896161328712
Karenberg,2018-02-19 16:11:56,12.25,3871929479027
Amandaburgh,2018-01-29 23:28:12,41.06,4296858665195
West Robert,2018-02-18 11:51:18,44.97,0341568099144
Pattyland,2018-01-12 20:07:34,17.85,1717518351904
West Robert,2018-02-19 00:53:54,40.64,5090000920328
Lake Jonathanshire,2018-02-23 06:10:30,26.63,5372487991955
Raymondhaven,2018-03-31 14:58:15,7.67,3677670833473
New Kimberlyborough,2018-04-24 02:21:17,37.73,2211216902202
North Jasmine,2018-05-08 07:29:01,18.55,5682021476085
Reynoldsfurt,2018-02-09 17:49:45,21.02,6197091221286
West Anthony,2018-03-08 10:33:27,41.3,1154693699214
West Christopherberg,2018-01-30 08:11:49,16.85,7337258118847
Erikaland,2018-02-11 03:01:55,35.89,1692275914503
Port Samanthamouth,2018-02-02 01:57:32,39.28,2671264374220
New Jacobville,2018-04-30 11:44:33,5.6,3975719805512
Huntermouth,2018-03-27 11:50:50,22.64,9536744918833
Joneschester,2018-03-19 01:52:17,42.74,4496207006444
Port Frank,2018-01-15 07:42:59,30.93,8726143802098
Leahton,2018-03-03 01:24:39,43.44,4290916547911
Raymondhaven,2018-02-07 16:19:04,38.67,8352957849877
South Latoya,2018-04-22 12:29:10,27.54,3391380718287
West Ericstad,2018-03-04 12:31:45,43.98,6434938341937
Liumouth,2018-04-12 02:27:20,10.53,8954520159231
Port Johnbury,2018-04-25 00:15:02,10.26,2977082935156
Robertport,2018-04-18 06:58:23,24.48,4267630984582
South Michelleport,2018-04-27 11:18:02,27.89,0355231301182
Grahamburgh,2018-02-16 12:22:02,30.23,5124138921138
Liumouth,2018-04-02 16:53:26,25.56,9544292256253
Grahamburgh,2018-04-10 01:16:25,37.67,1448865682495
Rogerston,2018-02-03 21:09:45,4.41,1718712551725
New Paulville,2018-01-21 20:51:12,33.47,8221242356003
Liumouth,2018-02-28 15:20:17,30.3,2081810970989
Port Frank,2018-02-06 03:34:57,34.86,3935964262850
Loganberg,2018-02-21 18:53:29,36.21,8542273339484
Karenside,2018-03-21 23:26:36,26.69,7728915318388
West Angela,2018-04-14 12:28:19,39.95,7950036014003
West Josephberg,2018-01-31 13:24:51,38.28,4195600587627
West Samuelburgh,2018-02-22 18:15:39,7.13,2717847680996
Lake Danielberg,2018-02-06 19:59:52,30.31,3396701278037
Johnton,2018-01-31 11:17:53,23.36,3671342249951
West Ericstad,2018-01-21 12:14:36,8.07,7506043971589
Lake Scottton,2018-04-18 23:06:40,4.36,5843811924401
North Jasmine,2018-04-17 10:37:06,11.76,4450941712061
North Jason,2018-04-15 17:35:38,42.29,5008032046084
North Jason,2018-03-04 10:14:37,38.49,3338028667880
Lake Danielberg,2018-02-17 05:30:12,11.7,4874329095698
Christopherfurt,2018-04-04 01:11:37,24.47,0571640743706
Port Johnbury,2018-01-04 02:56:24,32.75,1737291283544
Port Angela,2018-05-04 09:50:38,21.62,6302510153615
Port Frank,2018-04-28 09:03:54,15.0,7321190762923
North Barbara,2018-01-08 05:21:41,25.84,3505169399905
North Jason,2018-04-14 19:46:06,8.05,7833718484809
Barajasview,2018-01-12 23:20:59,21.64,3010027933226
North Jasmine,2018-01-13 16:18:44,16.92,5896684082471
South Karenland,2018-04-25 05:20:00,36.71,7085374615497
West Gabriel,2018-02-20 09:30:53,28.13,7467212471692
Carriemouth,2018-03-25 21:25:47,26.4,4293523822822
Huntermouth,2018-03-17 15:43:09,30.31,6909760173471
Valentineton,2018-01-12 05:52:15,42.31,5901460118661
East Kaylahaven,2018-01-29 06:40:02,26.79,5038187912880
Lake Danielberg,2018-04-12 05:18:16,41.45,5338695664074
West Robert,2018-01-15 08:14:17,33.91,2161158839398
Williamsstad,2018-04-04 06:55:13,31.52,0778427079687
Port David,2018-04-22 23:30:50,30.03,7355586586718
Karenside,2018-03-03 18:15:32,19.19,1723489219600
Valentineton,2018-03-16 23:59:11,5.23,7407814114542
New Kimberlyborough,2018-04-03 03:36:16,43.07,5603777741586
New Jacobville,2018-04-20 05:31:08,13.35,9259173509501
Joneschester,2018-04-13 18:44:13,27.36,7530382780656
Joneschester,2018-04-20 09:40:03,30.12,8972497663155
Jerryton,2018-03-24 12:17:30,31.47,5424245579315
Grahamburgh,2018-01-03 15:37:24,17.61,7877228075348
Royland,2018-01-18 00:03:01,32.11,4548837819274
West Robert,2018-03-10 20:00:35,6.74,6675182507896
Karenside,2018-02-19 20:56:59,17.41,1217247793421
Williamsview,2018-04-18 02:07:15,39.79,8745531941706
Simpsonburgh,2018-03-03 08:45:54,7.63,4176780124147
West Angela,2018-05-07 01:03:12,12.35,2050512349119
West Heidi,2018-01-15 11:49:40,21.44,0083498621902
Leahton,2018-03-13 09:17:41,36.79,6214133326256
Reynoldsfurt,2018-02-14 11:25:10,39.4,9070692324754
Christopherfurt,2018-03-13 01:47:52,32.05,2788817929605
Raymondhaven,2018-03-20 02:20:34,38.53,8658255136559
Port Johnbury,2018-03-26 07:22:45,7.63,8089282605778
West Gabriel,2018-05-05 01:24:06,27.57,4428773411209
Barronchester,2018-01-27 03:08:01,27.79,6653622887913
East Kentstad,2018-04-07 19:44:19,18.75,6575961095852
Lake Omar,2018-01-17 21:33:35,21.71,0966911700371
Myersshire,2018-02-27 17:38:39,17.1,5706770909868
West Hannah,2018-04-19 01:06:59,37.78,2273047151891
East Marymouth,2018-03-29 08:36:20,37.6,6370863861570
New Raymond,2018-02-25 21:40:18,20.44,5984505117874
Lake Robertside,2018-01-11 20:17:36,46.51,6574333011308
Josephside,2018-03-30 09:45:11,44.74,5592692102803
Brandonfort,2018-01-14 12:35:27,28.02,8100258078935
Josephside,2018-02-07 06:56:45,31.94,3185694946333
New Raymond,2018-03-21 01:45:29,22.12,6031755734913
Lewisland,2018-02-14 17:38:17,42.31,0580385794188
East Kentstad,2018-01-22 20:43:30,35.01,8750865857333
Myersshire,2018-04-29 06:08:03,17.99,1127095356276
Myersshire,2018-01-10 06:32:04,45.81,7014255933887
Lewisland,2018-01-30 15:08:13,32.4,5099208436594
West Hannah,2018-03-22 20:18:32,25.86,7624914034208
North Richardhaven,2018-02-18 10:21:39,41.54,4267383307027
New Olivia,2018-03-29 02:52:48,44.12,7724469578438
New Shannonberg,2018-03-19 08:13:37,25.46,0374752841670
Barronchester,2018-05-05 04:03:11,30.38,2281522828169
Nicolechester,2018-02-09 12:26:03,40.83,0085473064902
New Raymond,2018-03-18 12:07:10,36.26,3151412877753
New Raymond,2018-05-03 12:23:37,48.56,9495029351539
Victoriaport,2018-04-21 15:21:47,12.13,3313120309203
South Teresa,2018-01-29 12:51:02,38.47,5746182119035
North Richardhaven,2018-04-07 00:32:23,36.32,5014291527509
East Aaronbury,2018-03-19 10:43:53,20.04,4117474421029
South Teresa,2018-02-23 04:35:04,46.02,4623132352357
Bethanyland,2018-04-01 22:04:35,38.71,8221076873967
Lake Scott,2018-01-10 11:08:48,37.96,8130669690525
East Marymouth,2018-01-16 15:44:02,46.2,1181974978638
North Jeffrey,2018-02-04 22:35:11,29.87,7909567053548
Rodriguezview,2018-03-27 19:44:37,49.65,8748957571328
Bethanyland,2018-03-15 19:42:56,37.09,6243188816016
East Kentstad,2018-05-01 17:35:30,39.29,1986613861926
Myersshire,2018-01-06 11:43:01,22.8,0499304044207
Lake Robertside,2018-03-05 11:48:59,29.12,4058488101142
Sotoville,2018-03-29 22:38:04,34.97,7313956062903
South Brenda,2018-04-28 04:21:34,27.86,5857212189710
Port Shane,2018-04-09 15:34:40,27.66,4022340141966
Lake Omar,2018-03-26 05:52:39,48.26,5014086961990
Lake Robertside,2018-04-30 20:45:11,22.26,0202043410246
Lake Robertside,2018-03-18 08:04:49,44.21,9839854233835
South Brenda,2018-04-21 03:08:39,17.8,3500924024641
North Timothy,2018-04-06 10:06:34,38.39,4781274767887
Nicolechester,2018-04-10 04:41:43,38.08,8122088232004
Port Shane,2018-04-23 16:05:47,42.26,8341982666719
New Shannonberg,2018-04-20 02:52:54,30.82,6829641849335
Veronicaberg,2018-01-19 23:24:08,19.28,2351082274727
West Hannah,2018-01-09 03:44:08,14.41,1044914110317
Port Shane,2018-03-02 12:06:00,14.95,2803204948363
Nicolechester,2018-03-08 19:51:14,16.35,1045798809359
Victoriaport,2018-04-22 12:38:49,16.31,6069171955919
New Raymond,2018-01-05 17:58:39,22.5,7832889931082
New Shannonberg,2018-02-01 04:31:15,34.09,8588717292946
East Marymouth,2018-04-27 05:31:31,36.11,8307460338356
Williamsonville,2018-01-09 23:59:36,48.73,6507706939008
East Kentstad,2018-04-19 21:05:09,22.42,1136558207239
Victoriaport,2018-02-02 19:14:51,25.68,8997392253805
New Raymond,2018-01-02 15:38:25,45.32,8881105109599
Victoriaport,2018-04-02 17:12:08,12.19,6988300070777
Barronchester,2018-04-25 19:11:43,36.13,2660177707065
Brandonfort,2018-04-08 20:02:21,35.64,6109525300344
Lewishaven,2018-04-19 01:08:58,21.92,7108986085790
Brandonfort,2018-03-22 16:17:49,38.66,4748541004175
Port Shane,2018-03-26 04:33:30,19.03,6010401984537
East Marymouth,2018-03-21 11:01:26,17.43,1621338088820
New Shannonberg,2018-01-15 12:26:34,35.34,7445877019367
New Shannonberg,2018-05-05 05:25:56,16.77,8389782417445
Lake Ann,2018-02-14 17:13:40,42.13,6192401377301
Victoriaport,2018-03-14 03:47:26,16.5,7106912999135
North Richardhaven,2018-01-22 14:55:35,18.45,2627726489605
Rodriguezview,2018-04-20 00:03:07,23.58,3289957353125
Grayville,2018-04-06 03:38:40,18.11,6203774514474
Lake Robertside,2018-01-13 18:22:18,28.37,5199680612896
West Hannah,2018-02-01 02:36:34,33.85,8296563108808
New Olivia,2018-02-05 19:25:58,47.15,7736815814329
Grayville,2018-04-28 11:40:49,43.22,6018910939581
Port Shane,2018-03-15 12:09:42,31.58,2552978514662
Myersshire,2018-03-26 11:33:21,28.71,2180652304041
Lake Ann,2018-04-30 11:42:13,14.56,5470772614012
Colemanland,2018-04-20 02:52:45,20.83,2981565641427
West Kimmouth,2018-01-04 10:24:04,20.69,1687206700447
Lake Ann,2018-03-06 08:49:32,13.61,1257553992293
Lake Scott,2018-04-29 22:08:22,25.75,4959514979080
Mezachester,2018-03-25 12:57:21,21.89,2294831365065
Brandonfort,2018-05-02 03:14:18,48.63,4443575880282
Lake Scott,2018-03-26 08:40:45,26.24,1980313728671
Veronicaberg,2018-04-24 19:16:19,49.45,5877628036170
Lewisland,2018-01-25 20:46:18,32.38,8332226417129
Lake Scott,2018-05-07 12:33:26,21.72,7626061808220
East Marymouth,2018-04-03 12:18:33,26.93,3384028141202
Sotoville,2018-04-22 01:33:03,46.5,7088151468507
North Richardhaven,2018-03-03 06:14:36,18.17,3252030700789
New Shannonberg,2018-02-09 04:01:24,37.52,3107911163811
New Raymond,2018-05-01 05:16:54,14.2,1535089996030
Brandonfort,2018-01-02 01:41:26,49.95,1298465164057
Lake Scott,2018-01-03 17:02:29,47.97,8024881377404
Nicolechester,2018-05-02 19:37:54,36.59,6821451074310
East Marymouth,2018-05-01 20:10:52,13.17,9052669788424
Myersshire,2018-01-25 05:27:28,35.65,3459456166162
Nicolechester,2018-03-04 03:06:14,27.67,1790409286394
Davidfurt,2018-01-05 13:42:28,31.48,1953915881204
Josephside,2018-03-12 19:25:22,29.47,1697181089451
Myersshire,2018-01-02 16:59:55,33.62,6489718708394
Sotoville,2018-01-25 06:31:47,24.13,7372157726656
Veronicaberg,2018-02-02 03:49:35,26.42,8456789960080
Josephside,2018-01-18 06:31:29,33.07,7129661940616
Rodriguezview,2018-02-17 14:10:00,22.76,2750365542698
Lewisland,2018-04-08 19:51:30,35.16,5715574777818
Sotoville,2018-04-23 20:31:04,34.87,0099483095214
Davidfurt,2018-01-17 17:58:27,28.28,6647857817333
Mezachester,2018-01-22 00:59:29,40.67,1956901251838
Josephside,2018-03-03 19:43:29,17.39,1280375339328
Mezachester,2018-03-18 02:32:55,40.81,9431152912582
New Shannonberg,2018-02-26 12:23:14,16.39,1105944917601
East Marymouth,2018-03-08 04:55:41,43.79,1703166685294
South Brenda,2018-01-19 00:13:41,44.36,6108194089857
Colemanland,2018-03-05 04:33:30,13.39,8894920928658
New Shannonberg,2018-05-03 21:53:58,34.08,1767826635739
East Aaronbury,2018-03-16 11:15:13,20.59,6153017911679
East Aaronbury,2018-01-27 09:53:22,28.56,5981083119511
East Danielview,2018-02-25 03:54:05,26.33,0513607352842
Barronchester,2018-03-31 06:05:30,44.24,1252888806772
Mezachester,2018-04-26 03:30:47,30.75,3181640027590
South Teresa,2018-04-02 04:02:51,23.78,0295848311917
East Kentstad,2018-03-24 02:53:43,31.53,1907259346172
Brandonfort,2018-03-19 05:49:55,45.52,0201086012271
New Shannonberg,2018-05-07 07:08:15,20.52,8313701567867
Grayville,2018-02-19 19:52:37,19.52,9233978205608
South Teresa,2018-03-28 04:27:58,17.5,9665109040886
East Marymouth,2018-03-12 10:46:49,38.26,5237668148484
Lake Robertside,2018-04-10 03:39:14,34.14,9363510386967
Colemanland,2018-03-02 02:11:21,36.81,0116923856607
South Brenda,2018-01-10 00:17:24,47.52,3069086465155
Lewisland,2018-01-28 11:38:16,35.6,9368246062437
New Raymond,2018-01-15 12:51:37,47.01,3568107406141
North Richardhaven,2018-01-01 14:52:06,31.15,7188584539017
Josephside,2018-04-17 05:45:42,32.72,6317907123249
Nicolechester,2018-04-05 01:38:49,19.57,1109468556407
Veronicaberg,2018-01-18 10:33:29,33.04,4341351420885
Colemanland,2018-02-20 04:19:28,43.09,8700311126445
Lewishaven,2018-04-20 03:54:49,21.23,8139519107206
Mezachester,2018-01-06 02:08:30,39.83,8422380883301
Williamsonville,2018-02-01 17:54:05,38.9,1247989019244
Josephside,2018-01-17 18:16:29,35.68,4973368930844
New Olivia,2018-04-17 19:11:04,30.81,1521286015117
East Marymouth,2018-01-27 12:18:40,43.06,6911376462689
Lewishaven,2018-04-27 02:28:49,14.01,6524982895248
North Richardhaven,2018-01-28 23:31:02,21.85,3776624333431
New Raymond,2018-03-08 17:43:57,34.45,8895706094475
South Teresa,2018-04-19 07:57:59,17.27,6681698470401
Lake Ann,2018-05-07 20:40:29,24.89,7356790519585
West Kimmouth,2018-01-13 20:10:45,19.47,6504880914159
East Marymouth,2018-04-12 06:51:14,33.18,9393257179959
North Jeffrey,2018-02-28 08:46:35,31.14,6795697365566
Myersshire,2018-01-26 11:16:17,49.22,1973928706653
Williamsonville,2018-01-17 01:26:36,28.65,6114930962810
Victoriaport,2018-01-20 17:06:15,38.74,0120114119112
West Hannah,2018-04-19 21:55:50,24.58,2158777299955
Williamsonville,2018-02-12 17:54:17,26.49,8222482354071
Lake Omar,2018-04-06 20:29:14,40.55,8969991191734
East Marymouth,2018-04-02 01:04:22,20.0,9372931333498
Brandonfort,2018-04-07 00:42:08,35.76,2965849159792
Lake Ann,2018-01-15 19:40:34,28.15,3602888331541
Lake Robertside,2018-01-23 00:24:51,46.83,3574535047962
Brandonfort,2018-02-06 02:32:22,35.41,5053221471789
New Olivia,2018-03-27 01:37:59,34.65,7345275995310
Veronicaberg,2018-01-08 16:01:36,30.66,7838733367694
New Shannonberg,2018-04-20 03:18:12,41.85,5509093657955
Grayville,2018-03-14 23:10:28,25.12,3752247297947
South Teresa,2018-03-12 05:26:11,23.46,0844456571789
South Brenda,2018-02-19 12:50:35,29.37,0676014632508
Lewisland,2018-01-07 17:32:46,17.57,3766610355646
Lake Robertside,2018-02-05 03:17:09,21.45,3670276742040
West Hannah,2018-02-18 14:27:55,40.22,8806342152306
West Kimmouth,2018-02-08 21:11:13,27.93,0652476902663
East Marymouth,2018-02-21 19:36:31,41.21,2452243356792
Grayville,2018-02-13 06:07:20,48.59,4964947903977
New Olivia,2018-03-05 22:01:35,19.21,8459793422858
North Timothy,2018-04-29 23:10:18,29.39,6609337294720
East Kentstad,2018-01-26 04:48:10,39.19,9309351390541
East Danielview,2018-04-19 10:36:41,28.28,0149455664846
Veronicaberg,2018-02-05 20:42:28,46.91,3271885902940
West Hannah,2018-02-06 20:06:36,18.33,1404494168236
West Hannah,2018-02-16 20:00:05,20.35,7960856155961
Port Shane,2018-03-17 05:25:31,20.74,7228720146935
East Marymouth,2018-03-06 14:00:04,35.95,5147275998894
Veronicaberg,2018-04-25 18:21:25,24.51,6528963448911
Lewisland,2018-01-25 11:35:50,44.61,7557981038155
West Kimmouth,2018-03-16 18:10:06,35.36,6758287550186
North Timothy,2018-04-20 07:06:27,46.24,2785446996718
New Olivia,2018-01-27 12:15:38,46.97,3200697398733
West Hannah,2018-03-25 02:14:26,40.11,4496366887151
Lake Ann,2018-01-24 06:29:33,32.31,2985167321961
Myersshire,2018-03-15 08:22:42,15.71,2813566980895
New Raymond,2018-02-28 07:10:27,17.09,4633367307817
South Teresa,2018-02-12 02:44:55,33.19,0757891849972
North Timothy,2018-01-22 02:35:12,48.45,5696833448345
East Danielview,2018-04-07 06:31:28,18.98,6294116769232
Lake Scott,2018-01-30 02:27:30,48.78,1362375316483
Grayville,2018-04-14 21:00:30,49.85,9370121969267
South Teresa,2018-03-25 01:20:22,17.99,7613757294696
Lake Robertside,2018-04-01 03:17:42,28.07,1677403080435
Barronchester,2018-03-02 23:36:58,36.49,4031573980778
Nicolechester,2018-05-02 19:48:56,23.06,5828377870379
Lewishaven,2018-01-15 15:04:33,22.44,9661336278580
Lake Omar,2018-02-26 11:53:18,12.49,4144926815389
Victoriaport,2018-01-23 19:59:28,27.09,0332810547902
Williamsonville,2018-03-19 08:30:01,44.85,9120219182883
South Brenda,2018-01-03 21:29:48,19.99,5348015913836
New Olivia,2018-01-25 12:12:35,39.12,7574705283264
New Raymond,2018-05-03 08:35:40,13.36,8610489975793
West Kimmouth,2018-02-06 00:42:46,13.59,8837906500110
West Hannah,2018-05-05 07:51:30,36.08,1865982674514
East Aaronbury,2018-04-19 17:18:53,29.27,7201712919915
Lewisland,2018-03-10 02:11:51,40.27,6284436941920
North Timothy,2018-01-14 16:59:57,15.06,1236752354897
Rodriguezview,2018-02-15 10:47:34,45.4,0520468701702
North Jeffrey,2018-03-07 02:57:25,29.34,2592274379299
Josephside,2018-02-22 14:39:23,16.97,1757958179553
Grayville,2018-01-03 13:04:14,12.6,8663434111548
West Kimmouth,2018-03-07 22:30:47,29.43,7680298524735
Davidfurt,2018-03-26 04:20:21,28.69,5103497014248
South Brenda,2018-01-16 03:08:59,20.27,3318227122465
North Timothy,2018-01-17 20:12:17,40.87,0001506044208
North Richardhaven,2018-03-14 00:49:54,13.09,5413690173766
New Raymond,2018-03-17 04:31:36,18.09,5034860085230
North Jeffrey,2018-02-28 05:55:43,46.4,7546967271839
Lake Scott,2018-02-18 01:12:45,38.47,1402633823343
Colemanland,2018-01-01 00:46:46,47.74,2215912677020
Lake Robertside,2018-03-27 08:12:04,29.07,2044761835165
West Hannah,2018-01-27 19:15:34,22.42,3204384091594
Bethanyland,2018-02-11 17:43:43,23.06,4374740778403
Bethanyland,2018-05-03 04:50:41,40.85,6700635166631
New Olivia,2018-04-10 06:25:27,30.41,7894644277477
North Timothy,2018-02-25 00:01:15,22.27,8604433947851
West Kimmouth,2018-01-17 09:19:38,24.22,8376243116177
Lewishaven,2018-03-02 07:48:06,33.22,0810001942984
Grayville,2018-02-18 10:30:42,12.55,0999956401477
East Marymouth,2018-05-04 23:18:24,39.07,4459299920401
Davidfurt,2018-03-15 05:02:16,48.34,2406097680527
Sotoville,2018-01-01 02:07:24,24.07,7827431948090
Mezachester,2018-04-29 16:20:21,28.43,7285299006053
Veronicaberg,2018-01-20 05:00:30,22.02,4110343882549
Lewishaven,2018-01-02 17:52:38,20.68,8843800703298
Josephside,2018-03-19 17:33:54,37.42,6758435927204
West Kimmouth,2018-04-05 11:36:47,28.07,3866897536155
New Raymond,2018-03-06 17:11:44,15.53,6118318757913
Barronchester,2018-04-07 14:43:07,21.95,9355805102444
South Teresa,2018-02-24 16:51:34,48.8,8243168014348
Lake Robertside,2018-01-14 19:24:50,21.46,2932610988134
Josephside,2018-02-07 20:52:57,15.98,6788916123740
West Hannah,2018-02-17 17:21:26,12.6,2728504449542
